30,2.3685e-16,-1.7764e-16,-1.3323e-16,2.9606e-16,-8.2157e-16,5.3291e-16,1.9568e-16,-1.1657e-15,-3.4232e-16,-4.3669e-16,58.43,56.873,37.345,43.222,51.43,16.757,20.501,15.688,35.403,32.563,-64.137,-56.563,-34.104,-44.306,-46.079,-28.028,-12.411,-19.545,-21.236,-14.294,122.57,113.44,71.45,87.528,97.509,44.785,32.912,35.232,56.639,46.857,37.75,32.074,16.461,14.845,13.057,8.1053,6.8511,6.8344,6.483,5.9841,1425.1,1028.7,270.95,220.36,170.49,65.696,46.937,46.709,42.029,35.809,-0.11122,-0.083785,0.18069,-0.053799,0.68339,-0.48465,0.57963,-0.16998,0.92515,1.0609,1.5302,1.9056,2.4188,3.9035,8.3581,3.5205,2.9085,3.016,9.8457,9.0692,1413.2,1020.2,268.69,218.53,169.07,65.148,46.546,46.32,41.679,35.511,-5908.3,-2730.1,795.85,-173.79,1502.4,-254.85,184.06,-53.587,248.93,224.5
30,-8.8818e-16,2.0724e-16,-6.5133e-16,-8.0676e-16,-1.4026e-15,-1.262e-15,5.4771e-16,2.5239e-15,-7.5495e-16,-1.7764e-16,54.895,53.322,37.303,42.96,42.907,54.688,37.62,17.748,15.229,18.862,-64.13,-62.14,-38.425,-36.115,-40.586,-54.79,-27.099,-13.429,-13.642,-18.668,119.02,115.46,75.728,79.075,83.492,109.48,64.719,31.178,28.871,37.53,37.302,32.382,16.788,14.844,11.532,9.4542,7.7769,7.2779,6.8159,5.9106,1391.4,1048.6,281.83,220.34,132.99,89.381,60.48,52.968,46.457,34.935,-0.28221,0.022988,-0.064979,0.12781,-0.43,-0.90149,0.70736,0.19848,0.11889,0.037385,1.7534,1.8845,2.5845,3.2252,8.4528,23.601,7.4789,2.3846,2.2132,3.5265,1379.8,1039.9,279.48,218.5,131.89,88.637,59.976,52.527,46.07,34.644,-14465,770.83,-303.59,412.81,-651.28,-752.28,328.56,75.559,37.176,7.6234
30,-5.3291e-16,-7.6975e-16,2.3093e-15,8.5857e-16,-8.2897e-16,-2.1908e-15,-4.5889e-16,5.9952e-16,1.8282e-15,-6.5873e-16,65.117,69.127,46.137,48.131,22.631,45.809,42.28,17.567,19.078,14.919,-73.145,-70.708,-53.715,-36.974,-26.482,-59.575,-33.058,-19.878,-12.666,-17.08,138.26,139.84,99.852,85.106,49.113,105.38,75.337,37.445,31.744,32,44.089,38.174,21.436,16.589,11.062,10.652,8.5571,8.3256,7.1233,6.5191,1943.8,1457.3,459.52,275.2,122.37,113.46,73.224,69.316,50.742,42.498,-0.077957,-0.21078,-0.13232,0.14438,0.13788,-1.7436,0.35997,-0.13779,0.36784,0.032622,1.5331,1.9035,2.3273,2.6253,2.1823,17.904,9.2749,2.1367,2.528,2.5064,1927.6,1445.1,455.69,272.9,121.35,112.51,72.614,68.738,50.319,42.144,-6597.7,-11580,-1287.2,650.9,184.32,-2081,222.74,-78.527,131.3,8.925
30,-7.1054e-16,0,3.9968e-16,3.0272e-15,3.2567e-16,-1.0732e-16,-3.5666e-16,9.1778e-16,6.6613e-16,1.3915e-15,67.225,62.331,49.621,43.186,39.315,52.826,33.276,28.736,23.853,47.763,-63.248,-61.819,-39.299,-43.46,-37.994,-60.511,-23.866,-27.029,-27.878,-33.579,130.47,124.15,88.921,86.647,77.309,113.34,57.142,55.765,51.731,81.343,39.451,34.354,19.988,17.234,13.95,12.815,10.618,10.269,9.7322,8.1337,1556.4,1180.2,399.54,297.01,194.61,164.23,112.75,105.46,94.716,66.157,-0.056712,-0.041701,0.13837,-0.045108,-0.036399,0.27351,0.29496,-0.31795,-0.16605,1.4092,1.5996,1.9647,2.5625,3.0381,3.3176,10.837,3.2077,3.1845,3.1954,17.634,1543.4,1170.4,396.21,294.54,192.99,162.86,111.81,104.58,93.927,65.606,-3438.8,-1669.7,1091.2,-228.01,-97.588,568.46,348.72,-340.03,-151.16,748.81
30,2.3685e-16,-3.7155e-15,-4.1448e-16,2.3981e-15,4.885e-16,2.5757e-15,9.4369e-16,-3.8576e-15,-1.3471e-15,-5.7732e-16,70.294,74.333,63.058,43.257,37.872,36.637,39.291,58.038,19.856,24.719,-80.949,-68.509,-34.734,-57.144,-46.223,-48.475,-33.138,-53.226,-18.52,-34.901,151.24,142.84,97.793,100.4,84.095,85.112,72.429,111.26,38.376,59.62,43.985,41.132,21.653,20.721,17.612,12.473,11.206,10.293,8.371,8.0155,1934.6,1691.9,468.86,429.37,310.18,155.57,125.57,105.95,70.074,64.249,-0.10179,0.17185,1.4066,-0.20207,-0.049096,-0.67674,-0.020593,-0.22741,0.061017,-0.34388,1.6843,1.8095,4.2106,2.6274,2.4197,5.8698,4.4196,16.97,2.1431,6.8423,1918.5,1677.8,464.96,425.79,307.59,154.28,124.52,105.06,69.49,63.713,-8553.5,11810,14102,-1775.4,-264.86,-1296.8,-28.615,-244.9,35.345,-174.88
30,2.5461e-15,-1.6579e-15,3.079e-15,2.0058e-15,2.5461e-15,1.1398e-15,-1.7764e-16,1.5691e-15,2.8866e-15,1.299e-15,66.601,68.828,55.157,52.164,33.922,25.154,55.684,31.722,34.902,16.822,-69.131,-65.148,-34.936,-36.483,-42.737,-23.132,-46.526,-17.206,-42.535,-17.782,135.73,133.98,90.093,88.646,76.658,48.287,102.21,48.927,77.438,34.604,40.176,37.061,19.932,18.671,15.768,9.6195,9.0356,8.3889,7.424,7.0964,1614.1,1373.5,397.29,348.62,248.64,92.535,81.643,70.373,55.116,50.358,-0.14432,0.059595,0.71788,0.36855,-0.18917,0.14369,0.082916,0.73901,-1.1372,0.024226,1.5677,1.784,2.7943,2.7107,2.937,2.8191,22.112,4.0877,17.783,2.7445,1600.7,1362,393.98,345.71,246.57,91.764,80.962,69.787,54.657,49.939,-9242.3,2995.7,5613.9,2369,-732.4,126.3,60.404,430.83,-459.53,8.5495
30,-5.9212e-17,6.7502e-15,-3.8488e-16,-5.3291e-16,-2.6053e-15,4.4409e-16,5.9212e-17,9.918e-16,-1.4572e-15,4.4409e-16,72.538,64.879,48.223,45.887,50.448,42.988,37.481,17.473,17.694,20.943,-57.159,-61.007,-35.154,-35.563,-36.068,-54.885,-39.187,-18.909,-17.991,-25.445,129.7,125.89,83.377,81.45,86.516,97.873,76.668,36.382,35.684,46.387,38.859,33.588,18.248,17.677,15.219,12.382,9.1225,7.2332,6.9591,6.0317,1510,1128.2,332.97,312.48,231.63,153.32,83.22,52.319,48.429,36.381,0.24123,0.27148,0.26692,0.21122,0.53411,-1.8674,0.060842,-0.25125,-0.10329,-0.19368,1.681,1.9289,2.5089,2.518,4.059,9.9135,8.6431,2.8459,2.8409,5.6561,1497.4,1118.8,330.2,309.87,229.7,152.04,82.526,51.883,48.025,36.078,13978,10159,1601.5,1152.1,1859.4,-3500.9,45.613,-93.895,-34.375,-41.97
30,2.1316e-15,1.7171e-15,-1.3313e-15,-3.8488e-16,-4.1448e-16,2.2056e-15,2.7682e-15,-5.3661e-16,-7.6975e-16,-8.5857e-16,74.272,61.724,46.242,43.577,60.006,29.231,47.509,38.357,39.946,15.2,-73.742,-71.272,-44.533,-47.154,-55.449,-26.939,-40.811,-31.398,-28.823,-14.772,148.01,133,90.775,90.731,115.45,56.17,88.32,69.756,68.769,29.972,43.306,37.998,19.613,18.557,13.686,10.79,10.255,10.105,7.8564,7.6512,1875.4,1443.8,384.67,344.37,187.29,116.43,105.16,102.12,61.723,58.541,0.11738,-0.16752,0.12164,-0.12748,-0.022704,0.23282,-0.20565,0.87974,1.7214,-0.058183,1.738,1.9594,2.6392,2.9846,11.129,3.0449,8.5517,8.0686,12.96,2.0112,1859.8,1431.8,381.46,341.5,185.73,115.46,104.28,101.26,61.209,58.053,9413.9,-9075.5,906.29,-804.49,-57.47,288.85,-218.99,896.48,824.34,-25.736
30,1.6579e-15,3.3011e-15,-6.0692e-16,-4.774e-16,-4.341e-15,-3.5527e-16,2.2278e-15,3.9228e-16,-8.3637e-16,1.5062e-15,61.819,65.8,43.284,33.002,29.585,24.695,31.473,10.338,16.364,10.938,-68.063,-68.162,-38.59,-43.641,-61.446,-14.452,-14.261,-46.472,-14.224,-11.062,129.88,133.96,81.875,76.643,91.031,39.148,45.734,56.81,30.588,22,40.52,38.862,17.452,16.679,10.781,8.4979,7.8877,7.0311,6.0758,5.5661,1641.8,1510.3,304.59,278.2,116.24,72.215,62.216,49.436,36.915,30.981,-0.14588,0.0032583,0.17255,-0.29185,-3.623,0.29722,0.8757,-3.5914,0.032383,-0.19501,1.6496,1.7241,2.5287,2.7298,22.516,2.3436,4.2211,22.854,2.9377,2.0626,1628.2,1497.7,302.05,275.88,115.27,71.613,61.698,49.024,36.607,30.723,-9583.8,188.86,905.81,-1337.4,-4483.7,180.12,424.38,-1232.8,7.1724,-33.209
30,3.5009e-15,-1.6579e-15,-2.4258e-15,-2.8866e-15,-1.1102e-15,-2.3204e-15,6.8094e-16,-1.4655e-15,1.9392e-15,-1.88e-15,64.616,60.036,36.809,29.172,15.576,23.4,21.722,8.3133,12.156,10.523,-61.56,-63.524,-36.041,-39.927,-15.158,-34.369,-31.366,-36.547,-14.882,-13.718,126.18,123.56,72.85,69.1,30.733,57.769,53.088,44.86,27.038,24.241,39.242,36.787,16.985,16.429,8.2298,7.8658,6.6699,5.6604,5.6176,5.2516,1539.9,1353.3,288.5,269.92,67.729,61.871,44.488,32.04,31.557,27.579,-0.046919,-0.081758,-0.065685,-0.063115,0.1478,-1.1485,-0.6193,-2.7864,-0.31159,-0.18763,1.6209,1.7637,2.421,2.3076,1.6644,7.0803,6.8743,16.595,2.7841,2.5213,1527.1,1342,286.1,267.67,67.165,61.355,44.117,31.773,31.294,27.349,-2799.8,-4019.6,-317.86,-276.4,81.356,-551.95,-181.47,-499.03,-54.548,-26.835
30,4.737e-16,-2.9014e-15,-1.2527e-15,1.2509e-15,2.7682e-15,2.4721e-15,-9.1778e-16,2.0132e-15,-9.77e-16,1.1916e-15,67.386,69.666,47.828,40.716,59.506,42.62,14.838,15.091,13.169,14.631,-69.163,-65.377,-49.534,-38.998,-62.149,-52.213,-15.745,-17.792,-14.409,-14.439,136.55,135.04,97.362,79.715,121.66,94.833,30.583,32.883,27.578,29.071,42.622,39.543,19.406,16.942,14.16,9.2423,8.0528,7.3116,5.958,5.577,1816.6,1563.6,376.61,287.04,200.52,85.421,64.848,53.459,35.498,31.103,-0.064204,0.23543,-0.065229,0.0093411,-0.52674,-0.37108,-0.11713,-0.46208,-0.010669,-0.025932,1.6608,1.8107,2.7286,2.7066,12.502,16.6,1.8235,2.3431,2.2383,3.1103,1801.5,1550.6,373.47,284.65,198.85,84.709,64.307,53.013,35.202,30.844,-4909.3,14375,-470.79,44.861,-1477,-289.31,-60.402,-178.36,-2.2284,-4.4422
30,4.2633e-15,-1.5691e-15,-3.5527e-15,1.3619e-15,-1.0954e-15,-2.2945e-16,-2.2352e-15,1.0658e-15,-2.8496e-16,1.4951e-15,73.782,70.731,52.299,60.002,56.791,51.398,23.305,28.722,21.496,14.766,-66.523,-70.073,-47.765,-43.337,-52.501,-47.446,-18.621,-30.661,-16.106,-17.813,140.3,140.8,100.06,103.34,109.29,98.844,41.926,59.383,37.603,32.58,42.645,39.419,20.603,17.548,14.433,13.527,9.8373,8.5195,7.66,6.8857,1818.6,1553.9,424.46,307.93,208.32,182.97,96.772,72.582,58.676,47.413,0.068715,-0.10425,0.049748,0.23837,0.23282,-0.23456,0.36791,-0.32014,0.31119,-0.144,1.6217,1.8836,2.9094,3.3685,8.8578,6.3631,2.4328,4.8416,2.563,2.6319,1803.4,1540.9,420.93,305.36,206.58,181.44,95.965,71.977,58.187,47.018,5262.5,-6305.8,429.62,1272,691.3,-573.28,345.87,-195.49,138.12,-46.424
30,-4.4409e-15,-1.8356e-15,1.9392e-15,-5.033e-16,4.6629e-16,-7.0083e-16,-1.0436e-15,-7.3645e-16,1.4433e-15,-2.9606e-16,70.94,67.358,50.065,43.169,58.586,19.02,17.393,45.013,22.966,11.895,-64.201,-69.758,-53.047,-39.675,-35.422,-15.979,-13.08,-15.852,-19.66,-16.345,135.14,137.12,103.11,82.843,94.008,34.999,30.473,60.865,42.626,28.239,44.35,42.139,22.228,17.411,8.8126,8.1208,7.3302,7.0258,6.7109,6.1428,1966.9,1775.7,494.08,303.14,77.662,65.947,53.731,49.362,45.036,37.734,0.17644,-0.11324,-0.16929,0.089712,2.5117,-0.13168,0.5879,2.7224,0.68269,-0.24433,1.5171,1.6106,2.6326,2.8435,21.841,2.0834,2.6259,17.701,5.2023,2.4874,1950.5,1760.9,489.97,300.61,77.015,65.397,53.283,48.951,44.66,37.42,15199,-8367.7,-1836,467.58,1697.6,-69.64,228.66,932.39,203.75,-55.927
30,-5.3883e-15,2.7237e-15,2.2501e-15,-4.737e-16,-7.1054e-16,-2.4795e-15,-1.4433e-15,1.8504e-15,1.9096e-15,-1.2064e-15,69.442,70.153,58.236,47.679,39.968,42.953,36.467,35.974,41.557,31.816,-64.218,-68.948,-59.522,-53.216,-50.656,-43.657,-34.021,-35.108,-49.381,-57.053,133.66,139.1,117.76,100.89,90.624,86.61,70.488,71.083,90.938,88.869,38.062,37.755,30.052,21.267,19.631,17.376,15.462,14.102,12.593,11.922,1448.7,1425.4,903.14,452.28,385.36,301.91,239.08,198.88,158.59,142.12,0.11579,0.036717,-0.0094351,-0.15247,-0.21306,0.22984,-0.036795,-0.0075085,-0.10478,-1.4234,1.8107,1.8729,2.169,2.6966,2.5401,2.8099,2.1989,2.658,6.5081,8.6733,1436.6,1413.6,895.61,448.51,382.15,299.4,237.09,197.22,157.27,140.94,6305.3,1951.3,-252.89,-1448.2,-1591.6,1190.7,-134.33,-20.796,-206.65,-2381.6
30,4.0264e-15,-2.0428e-15,-1.8763e-15,6.8464e-16,4.4409e-17,-9.3259e-16,-1.1842e-15,6.5133e-16,-1.4655e-15,-8.1139e-16,66.935,58.648,56.493,59.848,57.368,54.35,33.139,44.453,27.2,31.676,-63.766,-75.985,-57.313,-54.639,-39.925,-42.564,-42.447,-38.937,-44.405,-28.232,130.7,134.63,113.81,114.49,97.293,96.915,75.586,83.39,71.605,59.908,35.868,30.821,28.439,22.578,19.408,17.203,15.553,13.917,12.884,10.055,1286.5,949.94,808.77,509.77,376.66,295.95,241.89,193.68,166,101.1,0.12081,-0.24668,0.1681,0.24169,0.16956,0.18728,-0.29557,0.2479,-0.39784,0.4323,1.9,2.435,2.1772,3.2857,2.8665,2.9404,3.029,3.7809,3.3489,3.8809,1275.8,942.02,802.03,505.52,373.53,293.48,239.87,192.06,164.62,100.26,5505.2,-7132.4,3818.1,2747,1224.1,941.59,-1098.1,659.83,-840.28,433.98
30,1.4211e-15,1.2731e-15,-8.5857e-16,2.5461e-15,4.2929e-16,1.7764e-16,2.1168e-15,-1.3027e-15,-3.4047e-16,8.0121e-16,74.023,69.305,47.184,54.406,47.068,38.595,39.277,25.461,22.733,40.641,-55.832,-61.074,-42.262,-40.296,-36.329,-37.236,-39.123,-36.002,-21.479,-40.891,129.85,130.38,89.446,94.703,83.398,75.831,78.4,61.463,44.212,81.532,38.452,37.112,19.361,17.395,16.695,15.396,13.346,10.966,9.5538,9.4664,1478.6,1377.3,374.85,302.58,278.72,237.04,178.11,120.24,91.276,89.613,0.24425,0.1338,0.024223,0.35515,0.33973,-0.026885,0.13881,-0.24982,0.099369,-0.37381,1.7818,1.7383,2.7734,3.2368,2.727,2.6741,3.8711,3.4682,2.3975,9.3502,1466.2,1365.8,371.73,300.06,276.4,235.07,176.62,119.24,90.515,88.867,13713,6753.5,173.61,1846,1561.1,-96.896,325.84,-325.29,85.572,-313.16
30,2.1316e-15,5.9212e-16,-8.7338e-16,-2.9606e-16,1.2731e-15,-5.3291e-16,-7.9936e-16,2.2797e-15,3.9968e-16,-2.5276e-15,68.345,62.485,67.841,78.682,49.55,39.239,52.938,33.018,35.052,45.89,-71.505,-68.397,-57.217,-38.045,-49.284,-43.849,-33.824,-38.246,-37.727,-49.424,139.85,130.88,125.06,116.73,98.835,83.088,86.762,71.265,72.778,95.314,35.412,31.693,25.581,20.511,18.966,17.48,16.336,14.934,14.005,11.678,1254,1004.5,654.39,420.72,359.72,305.55,266.87,223.04,196.13,136.38,0.11455,-0.054955,0.18521,1.0699,-0.4756,-0.13624,0.39786,-0.027517,-0.064026,-0.52677,1.8999,2.0239,2.7103,4.8019,3.0033,2.5275,3.3207,2.5599,3.2377,8.1576,1243.6,996.09,648.94,417.22,356.72,303,264.65,221.18,194.49,135.24,5023.2,-1727.6,3061.8,9117.9,-3204.3,-718.57,1712.9,-90.513,-173.66,-828.46
30,2.9606e-16,1.5099e-15,-1.4655e-15,-6.2172e-16,1.0214e-15,-4.1818e-16,-1.8504e-15,3.7748e-16,1.3249e-15,3.4787e-16,77.643,78.508,42.96,39.453,42.526,58.571,38.793,39.794,36.506,37.325,-74.858,-76.884,-55.713,-50.856,-55.535,-54.179,-32.191,-45.452,-34.957,-24.788,152.5,155.39,98.673,90.31,98.061,112.75,70.984,85.246,71.464,62.113,42.08,38.374,20.73,20.175,18.075,15.918,13.309,12.985,11.714,10.901,1770.7,1472.6,429.73,407.05,326.72,253.37,177.12,168.62,137.22,118.84,0.05784,0.05098,-0.45032,-0.062235,-0.12185,0.33846,0.36848,-0.28594,0.138,0.78787,1.9271,2.3235,3.1969,2.509,2.85,8.2549,2.9026,5.195,3.7641,3.7272,1756,1460.3,426.15,403.66,324,251.26,175.65,167.21,136.07,117.85,4256.1,2844.9,-3961.5,-504.72,-710.61,1348,857.77,-618.26,219.04,1007.9
