30,0,-7.5303,24.287,32.599,584.95,15464,1.093,1.1117,6030.4,197.26,21.527,14.457,5.1566,8.1717,8.9801,14739,433.21,41.872,37.927,20.272,29.337,31.78,4417.8,145.35,10.117,11.993,7.2524,10.219,11.527,6812.4,253.36,13.534,19.938,10.341,15.061,18.107,0.8135,0.322,0.6665,0.7988,1.073,0.9419,0.8551,2.2196,2.2196,1.7055,2.3705,2.1063,2.5154,2.3887,2.1409,2.0296,4.1429,7.1312,9.8341,12.702,15.603,17.348,8.8844,5.2367,7.576,10.189,13.041,15.796,18.421,8.8844,5.2367,7.576,10.189,13.041,15.796,18.421,1.7093,0.2881,0.1718,0.1123,0.1902,0.0789,0.4075,0.2291,0.2871,0.1255,0.1087,0.1801,0.0906,0.2396,0,-2.3032,19.641,28.427,382.54,1640,0.2192,0.9928,4585.2,162.37,14.911,12.347,15.995,9.8893,10.46,7788.5,360.82,30.766,31.075,59.05,37.261,37.835,2077,83.13,8.0242,9.5758,20.75,12.99,13.214,3460.2,141.3,10.825,15.82,30.798,18.733,19.483,-0.267,0.4338,0.6312,0.66,0.9892,1.0499,0.9618,1.843,1.843,2.1933,2.2565,1.9871,2.4045,2.5623,2.4074,1.6099,4.165,7.1133,9.9124,12.705,15.582,17.342,4.7389,5.1114,8.0653,10.575,12.778,15.716,18.171,4.7389,5.1114,8.0653,10.575,12.778,15.716,18.171,0.8517,0.3214,0.2197,0.1314,0.0698,0.0579,0.3789,0.1546,0.1578,0.1687,0.0869,0.0664,0.0544,0.2948,-0,-2.5935,14.733,14.296,215.26,1940.5,0.6144,1.1509,1469.3,135.6,11.158,7.2512,3959.5,328.22,24.305,21.911,1241,65.143,4.5012,7.4767,2.6766,6.0467,7.7024,1981.9,76.322,4.8173,12.198,1.3656,7.7411,13.316,0.8736,1.292,0.877,0.8097,1.5924,1.1385,0.7239,2.2769,2.2769,4.3541,3.7314,2.1577,3.9283,2.6212,1.9143,1.8974,4.2829,7.0616,9.8877,12.71,15.684,17.442,6.9636,5.7728,7.7981,10.319,13.228,16.154,18.308,6.9636,5.7728,7.7981,10.319,13.228,16.154,18.308,1.4108,0.4117,0.198,0.1104,0.1488,0.2142,0.2461,0.3336,0.0998,0.139,0.0896,0.1296,0.1411,0.0704
30,0,-14.365,38.685,57.907,1484.1,34858,0.6097,0.9837,9774,349.07,21.871,7.7361,5.0416,2.9426,1.5011,14948,1051.8,52.293,20.894,16.02,7.6514,7.6086,3457.6,326.1,16.633,6.48,5.4325,2.8538,2.7381,5697.7,458.05,27.658,10.146,8.8986,5.8183,1.3763,-0.0957,1.0274,0.3724,0.5579,0.7825,0.2625,1.4017,1.7105,1.7105,2.6585,1.8445,2.1815,2.1815,1.4129,3.1954,1.9503,4.1215,7.0407,9.8686,12.803,15.552,17.256,5.71,5.136,7.4713,10.23,13.215,15.909,17.949,5.71,5.136,7.4713,10.23,13.215,15.909,17.949,1.2899,0.2095,0.151,0.1779,0.1682,0.1773,0.2843,0.997,0.1327,0.204,0.1423,0.1201,0.2046,0.2235,0,-1.3092,15.729,25.164,245.35,70.537,0.0184,1.2273,2422.8,264.92,18.563,16.283,13.514,16.625,7.5601,3274.3,635.44,57.171,52.087,29.531,37.453,26.647,351.89,194.29,18.433,15.591,9.8828,9.3067,9.2235,296.49,340.4,23.748,12.31,17.459,15.682,14.758,0.882,0.4734,0.9968,1.256,0.1949,0.0113,0.796,3.4364,3.4364,1.885,2.5577,3.3977,1.6831,2.2085,2.0701,3.0024,4.104,7.0588,9.9349,12.767,15.559,17.013,10.212,6.0798,7.663,10.239,13.113,15.815,18.388,10.212,6.0798,7.663,10.239,13.113,15.815,18.388,2.9776,0.3802,0.1629,0.1018,0.1343,0.0916,0.7946,2.3678,0.1794,0.1307,0.1158,0.168,0.1314,0.5194,0,-1.041,13.114,16.422,170.54,1787.6,0.8026,1.3024,1189.9,108.99,27.111,15.678,3440.6,285.47,57.96,34.09,668.78,95.075,20.651,11.251,11.824,10.592,7.8348,890.65,157.8,40.864,20.406,14.454,9.0966,13.285,1.4345,0.6868,0.1373,0.1056,1.5423,1.324,0.5009,5.2382,5.2382,1.9776,1.4846,1.5895,5.1705,3.6178,1.8841,2.5333,4.2265,6.9869,10.01,12.719,15.559,17.306,7.9556,5.2585,7.3516,10.704,13.002,15.628,18.204,7.9556,5.2585,7.3516,10.704,13.002,15.628,18.204,2.2384,0.342,0.1115,0.196,0.1398,0.0763,0.3081,2.2603,0.1269,0.086,0.1108,0.0733,0.0518,0.1435
30,0,-4.0979,19.158,18.693,363.99,7117,1.0249,0.9745,2789.3,62.044,14.865,4.6855,0.0101,0,0,5531.6,138.12,53.849,19.183,0.1876,0,0,1697.6,41.709,18.922,6.828,0.0428,0,0,3232.2,62.922,28.465,8.9303,0,0,0,0.4463,0.6578,0.9902,1.0828,3.9443,NaN,NaN,1.5993,1.5993,2.0077,2.4189,2.5461,16.558,NaN,NaN,1.9785,4.3805,7.1132,9.9364,12.68,15.601,17.314,5.8574,6.4551,7.6975,10.372,13.014,15.838,18.521,5.8574,6.4551,7.6975,10.372,13.014,15.838,18.521,1.3346,0.5958,0.1822,0.226,0.1847,0.1056,0.2895,0.3224,0.4358,0.132,0.3315,0.2294,0.1118,0.1288,0,-2.5645,13.177,16.92,172.19,978.07,0.4329,1.272,1908.1,54.892,4.261,0.0741,0,0,0,2953.9,157.24,14.047,1.0578,0,0,0,725.52,48.648,4.6911,0.2154,0,0,0,1253.9,72.624,6.5323,0,0,0,0,-0.2485,0.939,0.7976,3.405,NaN,NaN,NaN,1.9328,1.9328,2.4735,2.3402,14.398,NaN,NaN,NaN,1.7842,4.265,7.0555,9.9349,12.748,15.585,17.322,6.7128,6.5078,7.9157,10.308,12.947,15.912,19.011,6.7128,6.5078,7.9157,10.308,12.947,15.912,19.011,1.1944,0.5251,0.1982,0.1501,0.1634,0.1194,0.4494,0.1869,0.1602,0.1357,0.1656,0.14,0.0526,0.2089,0,-1.7281,7.9098,9.2384,62.043,461.75,0.9448,1.653,439.55,2.6328,0,0,1961.4,10.538,0,0,477.53,2.6317,0,0,0,0,0,422.29,2.0643,0,0,0,0,0,1.8866,1.6358,NaN,NaN,NaN,NaN,NaN,5.7196,5.7196,4.5865,NaN,NaN,NaN,NaN,NaN,2.7209,4.4767,7.1299,9.8852,12.771,15.648,17.365,11.044,7.4937,8.1115,10.522,13.508,16.208,17.556,11.044,7.4937,8.1115,10.522,13.508,16.208,17.556,3.0424,0.8941,0.2081,0.1986,0.2098,0.1549,0.1789,0.7724,0.6337,0.1614,0.2231,0.1932,0.1018,0.0816
30,-0,2.0785,16.706,27.427,276.75,-1124.2,-0.2442,1.0599,2897.6,26.409,0.1348,0,0,0,0,4919.9,63.206,0.8988,0,0,0,0,1077.5,15.02,0.2756,0,0,0,0,1399.6,21.886,0.045,0,0,0,0,0.222,0.7989,1.8477,NaN,NaN,NaN,NaN,2.2135,2.2135,3.0979,4.8538,NaN,NaN,NaN,NaN,1.5798,4.5188,7.08,10.028,12.79,15.597,17.439,4.6007,8.1998,7.8328,11.019,13.799,15.824,18.071,4.6007,8.1998,7.8328,11.019,13.799,15.824,18.071,0.8646,0.8068,0.2469,0.3158,0.2463,0.1486,0.1689,0.1485,0.4556,0.188,0.3658,0.1614,0.0583,0.1383,0,-2.4468,15.221,23.567,229.75,1153.9,0.3313,1.1509,1850.1,21.795,0.6891,0.0729,0.2248,0.0247,0,3549.6,59.815,3.0667,1.1668,2.4989,0.5529,0,832.73,11.772,1.0335,0.2342,0.6182,0.1071,0,1387.8,3.7262,1.0793,0,0,0,0,0.6144,2.0943,1.2839,3.4702,2.6542,4.2326,NaN,2.0079,2.0079,6.6425,3.1534,14.92,8.7509,19.647,NaN,1.8185,4.4009,7.0559,10.071,12.797,15.62,17.389,6.3822,5.7067,7.947,10.47,13.646,16.469,18.461,6.3822,5.7067,7.947,10.47,13.646,16.469,18.461,1.2832,0.4446,0.2695,0.229,0.1765,0.2076,0.1854,0.2232,0.396,0.2124,0.2372,0.0872,0.06,0.042,-0,-0.3679,8.5119,11.498,71.849,58.824,0.0966,1.3024,652.4,16.958,0,0,1494.2,31.213,0,0,401.84,8.8464,0,0,0,0,0,566.08,16.554,0,0,0,0,0,0.9775,0.2589,NaN,NaN,NaN,NaN,NaN,2.4892,2.4892,1.6332,NaN,NaN,NaN,NaN,NaN,2.683,4.3021,7.0811,9.9936,12.786,15.581,17.347,9.0209,6.6373,7.5228,10.468,13.881,15.793,17.613,9.0209,6.6373,7.5228,10.468,13.881,15.793,17.613,2.3024,0.5128,0.1646,0.1861,0.2458,0.1341,0.1218,2.3691,0.5913,0.1822,0.2225,0.0884,0.0555,0.0744
30,0,-10.647,32.429,56.327,1042.9,15013,0.4458,1.1123,12257,25.788,16.991,11.063,9.028,14.977,44.491,27267,157.04,56.406,50.276,26.957,39.913,127.84,6788.3,32.217,14.683,12.724,8.9118,12.027,39.785,7128,9.0503,14.95,10.482,13.801,14.986,52.484,1.0748,2.8903,1.2679,1.6991,0.8454,0.7362,0.9619,3.0287,3.0287,10.822,3.8697,5.1849,2.3555,2.3942,2.5697,1.6898,4.3223,7.0583,9.9146,12.8,15.657,17.451,4.3092,5.3384,7.685,10.314,13.468,16.211,17.921,4.3092,5.3384,7.685,10.314,13.468,16.211,17.921,0.9707,0.3334,0.1747,0.1602,0.1703,0.1127,0.137,0.4543,0.2853,0.1188,0.1395,0.1267,0.0753,0.1222,-0,-0.7974,18.471,25.883,338.33,3361.3,0.5401,1.0587,3190.2,404.46,434.24,146.16,96.419,211.13,30.84,6869.5,1503.1,2870.7,471.24,261.66,682.35,66.696,1748.2,529.74,813.28,157.6,87.285,229.83,24.742,2552.6,558.5,234.31,228.13,154.99,348.18,50.191,1.1026,1.2385,1.9979,0.9486,0.4578,0.9438,0.2196,2.5874,2.5874,2.7967,5.5877,2.3918,1.9156,2.4057,1.4067,2.3276,4.1381,7.0191,9.9833,12.735,15.575,17.168,8.0595,5.4482,7.361,10.667,13.131,16.249,17.768,8.0595,5.4482,7.361,10.667,13.131,16.249,17.768,2.081,0.2601,0.1905,0.1464,0.1349,0.1369,0.2585,0.1938,0.1961,0.2423,0.1116,0.061,0.0902,0.2508,-0,-1.3774,15.878,17.389,250,2924.5,0.7399,1.2309,1105.7,562.95,681.35,194.6,2597.5,2741.6,4381.5,509.35,630.49,915.03,1280,161.81,138.48,267.68,100.04,719.27,456.76,415.08,237.15,268.12,380.63,90.16,1.2088,1.5646,1.9164,0.7566,0.015,1.0571,1.2697,3.485,3.485,3.7551,5.2179,2.2318,1.4869,2.4552,3.0218,1.7499,4.2028,7.025,9.9419,12.763,15.516,17.247,7.0727,4.8295,7.44,10.045,12.934,15.709,17.762,7.0727,4.8295,7.44,10.045,12.934,15.709,17.762,1.2111,0.1394,0.1588,0.082,0.0695,0.0755,0.4081,0.1657,0.1163,0.1817,0.0928,0.0779,0.0572,0.2702
30,-0,-0.7853,31.767,55.571,1000.7,5378.4,0.1699,1.2433,8880.7,44.362,8.1627,14.473,3.9762,18.221,37.603,18008,69.616,20.701,29.775,12.986,44.651,117.73,3650.7,20.941,6.8556,10.081,3.6798,14.767,41.553,5652.8,39.62,12.492,19.928,3.8983,25.428,70.808,0.5276,-0.3454,0.5841,0.2589,1.1085,0.5325,0.8143,2.6206,2.6206,1.5739,1.8726,1.4657,3.2664,1.828,2.1186,1.5502,4.1945,7.1133,9.9135,12.72,15.616,17.575,4.3034,5.6963,7.4622,10.045,13.372,15.801,18.699,4.3034,5.6963,7.4622,10.045,13.372,15.801,18.699,0.8589,0.3854,0.1489,0.1118,0.1671,0.1663,0.3413,0.278,0.1514,0.1946,0.0757,0.1512,0.0733,0.0663,-0,3.6192,21.387,27.328,453.6,-1740,-0.1801,1.0571,7536.6,59.339,6.9446,11.279,5.5355,26.041,22.768,12974,202.38,19.757,26.041,9.9871,73.168,78.175,3968.5,67.786,6.3402,8.6892,3.2812,25.313,25.954,7114.2,99.54,9.7659,14.625,4.9539,43.949,38.298,-0.2403,0.9809,0.7766,0.3439,-0.3944,0.7105,1.0116,1.5869,1.5869,2.4558,2.2904,1.7551,1.9339,1.9799,2.6068,2.2161,4.1992,7.1646,9.9341,12.748,15.584,17.391,7.624,5.5332,7.7797,10.597,13.63,15.888,19.544,7.624,5.5332,7.7797,10.597,13.63,15.888,19.544,2.0162,0.3537,0.1974,0.1603,0.1697,0.2031,0.4938,1.3869,0.1707,0.1526,0.1627,0.0782,0.1993,0.3578,0,1.1959,13.838,14.272,189.89,639.96,0.2446,1.1215,808.14,295.98,54.153,61.13,5344.8,889.16,122.82,113.63,1294.8,227.73,33.488,32.276,57.648,30.988,72.87,270.34,277.06,58.803,57.435,91.491,53.098,88.534,2.3593,1.1756,0.3538,0.1585,0.8306,0.594,1.8903,7.4852,7.4852,3.7503,1.9484,1.7372,2.1506,3.1688,6.985,2.6098,4.1758,7.0163,9.9433,12.75,15.613,17.443,11.626,5.4473,7.4643,11.101,13.153,15.862,18.027,11.626,5.4473,7.4643,11.101,13.153,15.862,18.027,2.6405,0.2946,0.1243,0.2059,0.1241,0.137,0.248,0.4117,0.1613,0.1433,0.0459,0.1623,0.1738,0.3113
30,-0,1.0164,19.283,20.381,368.75,978.49,0.1382,1.1828,4245,167.15,5.1221,0.4422,0.3086,0,0,10917,365.46,12.069,3.025,2.3863,0,0,3608,130.45,4.7441,0.8471,0.6057,0,0,6190.3,272.87,10.434,0.2054,0.4014,0,0,0.5901,0.2696,0.2007,1.6546,1.9603,NaN,NaN,1.9054,1.9054,1.442,1.3749,4.429,5.8953,NaN,NaN,2.0172,4.4646,7.0313,10.029,12.768,15.624,17.378,4.7022,6.7879,7.9135,10.452,13.477,16.227,18.407,4.7022,6.7879,7.9135,10.452,13.477,16.227,18.407,1.2484,0.6843,0.1782,0.1507,0.1723,0.1778,0.2749,0.2208,0.4707,0.0949,0.1358,0.1332,0.0731,0.1107,0,-0.2634,14.837,20.559,218.31,1927.5,0.5975,1.182,2867.2,63.071,5.1333,1.8035,1.8416,0.7683,3.9924,6499.1,164.05,17.37,7.1261,8.649,4.4403,16.547,1963.6,53.923,5.9654,2.6386,3.0808,1.4808,6.1422,3237,92.08,8.1369,3.7868,3.3257,0.573,8.8576,0.4408,0.6287,0.9616,1.0331,1.244,1.6648,1.0606,1.9417,1.9417,1.958,2.4414,2.3998,2.8472,4.0707,2.3995,2.4237,4.136,7.0794,9.947,12.773,15.586,17.4,6.8325,6.0345,7.8981,10.959,13.078,15.722,17.788,6.8325,6.0345,7.8981,10.959,13.078,15.722,17.788,1.8867,0.4836,0.2063,0.1959,0.1474,0.1195,0.0977,2.2049,0.3074,0.2058,0.1626,0.1196,0.0262,0.0516,-0,-0.0364,12.719,18.365,160.43,-228.94,-0.1127,1.1828,1948.7,48.243,27.15,8.3509,3211.6,95.482,99.415,26.404,728.5,26.175,34.826,9.093,7.0278,2.9166,10.652,1082.5,47.254,51.382,14.415,11.07,3.5722,15.542,0.3695,0.5019,0.9867,0.775,0.9097,1.1933,0.9558,1.9009,1.9009,1.7322,2.4128,2.2646,2.1808,2.7229,2.3081,2.0306,4.2673,7.131,9.8528,12.719,15.56,17.469,4.6107,6.6096,8.0198,10.085,13.004,15.743,18.129,4.6107,6.6096,8.0198,10.085,13.004,15.743,18.129,1.2751,0.6137,0.2297,0.081,0.1446,0.112,0.1591,1.3311,0.2982,0.0769,0.098,0.1478,0.137,0.103
30,-0,8.8982,25.548,41.217,647.24,-8486.2,-0.5154,0.9799,7808.2,92.814,15.236,7.5366,6.7733,4.8605,8.882,15813,190.28,29.939,12.762,21.909,16.807,23.015,4059,57.417,8.0922,3.1158,7.1014,5.7134,8.4991,5370,106.38,13.755,5.0913,8.9173,6.9349,17.325,0.7033,0.525,0.2904,-0.0617,0.8882,0.9345,0.23,2.3512,2.3512,1.6468,1.7809,1.9283,2.5141,2.4623,1.4615,2.6436,4.1744,7.0874,9.9528,12.701,15.55,17.271,12.287,4.9943,8.1771,10.386,13.023,15.689,17.66,12.287,4.9943,8.1771,10.386,13.023,15.689,17.66,3.069,0.2756,0.2644,0.1236,0.1385,0.114,0.336,1.2271,0.2194,0.1916,0.1531,0.1049,0.1321,0.3477,-0,1.8682,18.176,26.163,327.62,-2161.7,-0.3645,0.9998,2982.8,46.799,7.2753,2.4314,3.0397,1.5496,0.92,5916.1,101.09,15.928,8.8769,10.03,6.1424,7.4855,1507.1,28.218,5.0431,2.1924,3.4046,2.0663,2.2375,2331.5,50.417,9.5767,2.4638,5.4587,3.2072,0,0.7443,0.2413,0.1918,1.3508,0.7028,0.8853,2.1631,2.2094,2.2094,1.8532,1.4012,4.163,2.1057,2.2368,6.0201,1.8283,4.156,7.0847,9.9439,12.712,15.577,17.454,5.8102,5.1127,8.3961,10.515,12.874,15.911,18.204,5.8102,5.1127,8.3961,10.515,12.874,15.911,18.204,1.0862,0.3104,0.2901,0.1413,0.0936,0.1281,0.2638,0.2184,0.2153,0.1478,0.1089,0.085,0.1104,0.1757,-0,-0.5777,14.426,21.668,206.37,1568.5,0.5291,1.1791,2625.4,109.24,6.7497,2.0142,5758.5,193.54,13.323,8.2416,1624.3,56.442,2.8289,2.6986,5.3133,7.4151,6.6853,2457.9,76.454,2.7015,2.8749,1.8361,5.0716,8.233,0.746,-0.3921,0.5739,1.2202,1.6789,1.438,1.1872,2.1873,2.1873,2.1476,3.1905,2.9716,4.2062,3.36,2.6466,2.0613,4.3215,7.038,9.9178,12.751,15.61,17.38,4.7815,7.5949,8.294,10.629,13.168,16.103,17.859,4.7815,7.5949,8.294,10.629,13.168,16.103,17.859,1.0776,0.6428,0.2352,0.1896,0.1813,0.1693,0.2364,1.3583,0.1646,0.1638,0.1764,0.2039,0.2184,0.2706
30,-0,-11.659,29.636,46.471,870.95,12605,0.4904,0.971,9625.3,63.769,27.331,9.0126,11.071,7.0371,9.4909,22122,223.2,78.843,20.814,66.973,37.176,43.686,6721.3,49.166,23.221,5.5205,19.031,10.638,11.324,11823,62.446,30.07,6.4708,7.7385,6.8099,17.965,0.8655,1.433,1.0921,0.8626,1.9686,1.8285,1.1756,2.0334,2.0334,5.1606,2.6971,2.606,5.5211,5.0891,3.8576,1.4981,4.3139,7.0656,9.891,12.78,15.607,17.46,4.4967,6.1394,8.0554,10.362,12.986,15.886,18.319,4.4967,6.1394,8.0554,10.362,12.986,15.886,18.319,0.8436,0.4485,0.1941,0.1649,0.1174,0.1144,0.4209,0.1458,0.3147,0.0927,0.189,0.0942,0.0609,0.2095,-0,0.1476,18.401,15.262,335.76,-3762.5,-0.6116,1.4257,4640,162.29,65.45,22.973,10.766,10.974,20.494,12133,352.37,157.82,48.562,36.093,61.03,189.34,4218.1,90.774,50.637,13.435,10.645,15.833,48.077,7595.1,169.66,87.398,22.27,20.294,14.347,2.7945,0.7309,0.3818,0.5529,0.6178,0.6117,1.9119,2.4367,1.8479,1.8479,1.8798,1.8672,2.016,2.1847,5.8633,7.7549,2.2777,4.2504,7.0246,9.8204,12.771,15.566,17.304,7.9148,5.402,7.37,9.9095,13.098,15.731,17.867,7.9148,5.402,7.37,9.9095,13.098,15.731,17.867,2.0286,0.2837,0.079,0.056,0.1482,0.1003,0.3178,0.3604,0.1479,0.0807,0.0791,0.1186,0.1238,0.3908,0,0.0903,16.258,18.156,262.13,3888.4,0.9162,1.1828,2988.3,494.78,72.714,28.966,6932.6,1408,246.38,84.658,1917.7,447.22,81.282,28.161,41.905,52.745,65.749,2667.8,644.9,113.26,46.858,8.531,7.0877,5.2308,0.6815,0.7496,1.0481,0.6944,2.113,2.1036,2.2539,2.3355,2.3355,2.3452,2.5969,2.0293,6.0629,5.9851,6.7513,2.2645,4.2173,7.0105,9.8806,12.678,15.613,17.329,7.847,5.2598,7.4126,10.596,12.868,15.924,17.589,7.847,5.2598,7.4126,10.596,12.868,15.924,17.589,2.1462,0.2569,0.0887,0.1621,0.125,0.0961,0.1182,0.115,0.1292,0.0527,0.1872,0.1878,0.0929,0.1668
30,-0,-7.7959,25.225,33.965,630.99,11319,0.7141,1.0343,7669.1,19.495,6.4059,18.59,16.044,13.464,26.667,20169,78.768,32.056,79.82,66.357,57.62,116.88,5715.7,18.682,10.417,29.306,24.836,20.963,42.126,6789.9,8.737,11.152,35.888,33.873,30.103,49.13,0.9324,2.0844,1.3551,1.1586,1.1023,1.1226,1.1977,2.8597,2.8597,6.2309,3.3126,2.6023,2.4569,2.5683,2.7351,1.7709,4.5378,7.2351,9.8804,12.851,15.592,17.354,4.4664,7.2138,8.218,10.646,13.201,15.886,17.518,4.4664,7.2138,8.218,10.646,13.201,15.886,17.518,1.0364,0.8469,0.2548,0.228,0.1519,0.1336,0.0987,0.9947,0.7109,0.22,0.1065,0.1209,0.0793,0.1011,-0,-4.2456,18.097,22.46,324.77,3639.6,0.6219,1.1605,2617.5,140.93,6.8201,1.713,1.1881,9.7825,4.5558,4412.7,397.18,39.466,17.923,9.9697,58.933,24.014,1239.5,119.2,9.5531,4.0428,2.7832,18.158,7.5278,2294.2,151.87,7.8579,1.5353,0,11.019,9.7454,-0.1369,1.0648,2.1577,2.8678,2.2048,1.6733,1.2841,1.5705,1.5705,2.6475,6.9982,10.456,6.4033,4.3115,3.1232,3.024,4.1221,7.0619,9.9014,12.78,15.619,17.453,13.512,5.2866,8.0421,10.357,13.244,16.049,18.121,13.512,5.2866,8.0421,10.357,13.244,16.049,18.121,3.4381,0.3207,0.2815,0.1284,0.131,0.1325,0.2198,2.0259,0.0746,0.1922,0.1087,0.1529,0.1202,0.221,0,0.5829,13.609,20.231,183.67,-582.96,-0.2342,1.1832,2358.8,104.82,37.633,15.286,4486.2,274.09,190.26,79.985,1155.9,79.491,57.562,25.908,20.859,24.007,29.278,1568.9,104.11,23.463,21.671,27.859,32.687,42.191,0.3911,1.0388,1.7758,1.4888,1.1382,1.0771,1.1163,2.2462,2.2462,2.6217,4.69,3.6692,2.5837,2.453,2.5613,2.7599,4.1297,7.1453,9.8934,12.756,15.585,17.352,9.7469,7.0983,7.4179,10.138,13.558,15.949,17.81,9.7469,7.0983,7.4179,10.138,13.558,15.949,17.81,2.5426,0.6912,0.1191,0.1021,0.19,0.1236,0.2003,1.7564,0.2886,0.1284,0.0714,0.078,0.174,0.2355
