30,1.7764e-15,2.9606e-17,-3.4047e-16,79.61,67.866,42.482,-65.025,-80.371,-48.383,144.64,148.24,90.865,42.235,39.137,19.619,1783.8,1531.7,384.92,0.26427,-0.0011601,-0.11822,1.8091,1.8936,2.784,1768.9,1518.9,381.71,19661,-68.677,-881.63
30,-1.3027e-15,1.8356e-15,3.7007e-16,82.111,69.3,66.439,-72.197,-71.007,-37.537,154.31,140.31,103.98,41.799,37.723,23.424,1747.2,1423,548.7,-0.065039,-0.0038172,0.72476,1.8709,1.9491,2.9063,1732.6,1411.2,544.13,-4690.5,-202.36,9199.1
30,-3.8488e-15,3.4528e-15,-6.5503e-16,63.428,55.383,36.241,-54.895,-49.856,-34.628,118.32,105.24,70.869,36.94,28.385,15.466,1364.6,805.71,239.2,0.18632,0.19478,0.10763,1.6541,2.0273,2.2745,1353.2,799,237.21,9275,4399,393.23
30,3.079e-15,1.3323e-15,5.3291e-16,56.998,53.093,53.31,-59.051,-57.178,-37.83,116.05,110.27,91.14,33.974,30.754,16.541,1154.2,945.81,273.62,-0.014678,-0.089369,0.30509,1.6091,1.7608,3.2214,1144.6,937.93,271.34,-568.39,-2567.1,1363.6
30,-1.7764e-16,-3.3214e-15,-1.0806e-15,60.664,56.862,38.798,-59.877,-52.797,-52.194,120.54,109.66,90.992,35.182,30.69,16.997,1237.8,941.89,288.89,-0.049769,0.099511,-0.08298,1.7431,2.1267,3.0928,1227.5,934.04,286.49,-2140.3,2840.7,-402.37
30,3.0198e-15,2.3685e-16,7.6975e-16,53.792,52.563,54.87,-55.181,-52.139,-53.88,108.97,104.7,108.75,31.932,29.438,18.201,1019.6,866.62,331.27,-0.10039,-0.11602,-0.42286,1.7891,1.9763,4.7339,1011.1,859.4,328.5,-3227.8,-2922.9,-2517.7
30,-2.3241e-15,-1.3619e-15,-1.0362e-15,51.001,51.695,49.486,-50.408,-48.414,-44.249,101.41,100.11,93.735,29.95,29.157,16.767,897,850.13,281.14,-0.097746,0.013869,0.079115,1.8677,1.791,3.2202,889.53,843.05,278.8,-2593.2,339.5,368.3
30,-2.9606e-16,1.0954e-15,-7.9936e-16,62.102,53.86,41.09,-58.866,-60.949,-35.458,120.97,114.81,76.548,37.111,35.392,16.567,1377.2,1252.6,274.48,0.005444,-0.13255,0.27023,1.5889,1.6275,2.7232,1365.7,1242.1,272.19,274.77,-5802.9,1213.5
30,4.4409e-16,5.9212e-17,-2.4277e-15,61.318,63.317,41.269,-49.939,-54.371,-39.078,111.26,117.69,80.347,32.181,30.003,17.971,1035.6,900.16,322.97,0.38123,0.01693,0.010786,1.9509,1.956,2.3582,1027,892.66,320.28,12546,451.54,61.825
30,1.8356e-15,-7.6975e-16,-9.3629e-16,54.296,53.429,34.154,-52.563,-51.078,-34.061,106.86,104.51,68.216,34.943,29.773,16.038,1221,886.42,257.22,-0.011336,0.0061037,0.011353,1.5302,1.8389,2.222,1210.8,879.04,255.08,-477.6,159.08,46.251
